video_id,title,description,published_at,duration,definition,dimension,caption,licensedContent,view_count,like_count,dislike_count,comment_count,privacy_status
-pTl_lxcm_0,trying flower knows beauty / the prettiest makeup ever?,"HOW PRETTY is this packaging? flower knows black friday sale nov 15! shop my affiliate link here: https://flowerknows.co/?ref=jordidreher. thank you!

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------
links to each product/shade used:

setting powder:
https://flowerknows.co/products/swan-ballet-music-box-loose-setting-powder?ref=jordidreher&variant=43117214040225

blush 1:
https://flowerknows.co/products/swan-ballet-embossed-blush?ref=jordidreher&variant=43117213712545

blush 2:
https://flowerknows.co/products/strawberry-rococo-embossed-blush?ref=jordidreher&variant=42960014049441

eyeshadow palette:
https://flowerknows.co/products/swan-ballet-six-color-eyeshadow-palette?ref=jordidreher&variant=43117197131937

glitter liner:
https://flowerknows.co/products/swan-ballet-liquid-eyeshadow?ref=jordidreher&variant=43117207453857

lipstick used:
https://flowerknows.co/products/moonlight-mermaid-jewelry-lip-gloss?ref=jordidreher&variant=42972527624353

shop all: https://flowerknows.co/?ref=jordidreher

PHOTOGRAPHY LIGHTS:
https://collabs.shop/jixola

SEPTUM
https://luarjewelry.ca/products/talaoclickerhoop?_pos=4&_sid=c1f223d9b&_ss=r

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. all products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-11-14T18:13:12Z,PT10M12S,hd,2d,false,True,39757,2404,0,130,public
zCbkDK98xi0,i love this makeup so much / makeup therapy,"obsessed with mismatched gems & pearls on everything, including my eyes. plz enjoy this makeup video & song, sun in my eyes by torii wolf. 

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------
links

donate to p@lestine childrens relief fund
http://bit.ly/3SvZRGG

charlotte tilbury magic cream
https://rstyle.me/+8p4eDow4HSHJ0Aq8ARysWw

elf poreless putty primer 
ulta: https://rstyle.me/+BRhCpd-NtZVB2O2f2MeuYw
target: https://rstyle.me/+MvR7LQneUjDajm1S91qPXQ
walmart canada: https://rstyle.me/+TluCsexRQIXJ7hm0rNvPMA

buxom plump shot gloss
https://rstyle.me/+eqNnDmDqhxdxihxHf5uQ-g

kvd good apple serum foundation light 008
https://rstyle.me/+OV1NPVZZaTA1PPYv_Z-paw

pacifica concealer (i use shade 11)
https://rstyle.me/+iIwRiboaMaLvILy37rO9wg

white cream paint (discontinued)

toi powder 00 (use code JORDI20 to save $$$!)
powder: https://toibeauty.com/products/the-smoothing-setting-powder?_pos=2&_sid=eacc091c9&_ss=r

mehron gold metallic powder & mixing liquid 
https://www.mehron.com/metallic-powder/

deadly nightshade blushlight & highlight https://rstyle.me/+oy5G9muwH-jem_P-k6J8lA

melt pink heels matte lipstick 
https://www.meltcosmetics.com/products/pink-heels

PHOTOGRAPHY LIGHTS:
https://collabs.shop/jixola

SEPTUM
https://luarjewelry.ca/products/talaoclickerhoop?_pos=4&_sid=c1f223d9b&_ss=r

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-11-10T20:09:47Z,PT1M47S,hd,2d,false,True,6683,915,0,88,public
aa4D4J5XiPs,october faves / makeup & skincare,"october was sad but here are some makeup & skincare faves. i hope you guys are doing alright ♥️

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------
links

donate to p@lestine childrens relief fund
http://bit.ly/3SvZRGG

pacifica face wash
https://rstyle.me/+9ObgmgVQMK1x-EbJF78gww

face theory serum
https://collabs.shop/t0xam7

solawave red light (buy 1 get 1 sale on now!)
https://collabs.shop/on7eka 

elf poreless putty primer 
ulta: https://rstyle.me/+BRhCpd-NtZVB2O2f2MeuYw
target: https://rstyle.me/+MvR7LQneUjDajm1S91qPXQ
walmart canada: https://rstyle.me/+TluCsexRQIXJ7hm0rNvPMA

pacifica concealer (i use shade 11)
https://rstyle.me/+iIwRiboaMaLvILy37rO9wg

toi powder & blush (use code JORDI20 to save $$$!)
powder: https://toibeauty.com/products/the-smoothing-setting-powder?_pos=2&_sid=eacc091c9&_ss=r
blush: https://toibeauty.com/products/liquid-blush-1

charlotte tilbury contour wand
charlotte tilbury website: https://friends.charlottetilbury.com/s/jordidreher/ca/product/hollywood-contour-wand-light-medium (save 15% on your first order with code “jordidreherFA4G2”)
sephora: https://rstyle.me/+kYEl62mfGucGYdDH-XPK7A 

charlotte tilbury water cream
charlotte tilbury website: https://friends.charlottetilbury.com/s/jordidreher/ca/product/charlottes-magic-water-cream (save 15% on your first order with code “jordidreherFA4G2”)
sephora: https://rstyle.me/+L-zlul1IfMjzeMaUe1qkAQ

half magic magic flik liner
https://rstyle.me/+mQhtGfRDfYQDF0_Le3sSoQ

lilac st lashes
https://lilacst.com

odens eye eyeshadow palettes (JORDI10 to save)
faves: https://www.odenseye.se/collections/eyes/products/jewels-gem-palette
https://www.odenseye.se/products/stone-rock-palette-features?pr_prod_strat=copurchase&pr_rec_id=0bd0332cd&pr_rec_pid=8275065536741&pr_ref_pid=8275064586469&pr_seq=uniform 

melt cosmetics nightmare before xmas
halloween town palette https://rstyle.me/+W8-XwDd6dvkHiZ9ZW9sWCg
christmas town palette https://rstyle.me/+9t_GRwH4lNxwWvQbpfTSfQ
true love never dies highlight https://rstyle.me/+vSWV6klizDFwtErNVMtuWg
deadly nightshade blushlight & highlight https://rstyle.me/+oy5G9muwH-jem_P-k6J8lA

buxom plump shot gloss
https://rstyle.me/+eqNnDmDqhxdxihxHf5uQ-g

moonstruck effects teeth
https://moonstruckeffects.com/our-selection/147-Nosferatu-Damballa-FX-Teeth.html

PHOTOGRAPHY LIGHTS:
https://collabs.shop/jixola

SEPTUM
https://luarjewelry.ca/products/talaoclickerhoop?_pos=4&_sid=c1f223d9b&_ss=r

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-11-07T23:38:18Z,PT9M32S,hd,2d,false,True,9609,869,0,81,public
Vd4on2GXHlQ,full tutorial on my channel! #makeup,,2023-10-16T23:12:13Z,PT16S,hd,2d,false,True,8367,614,0,18,public
8u2nChrDF7k,undersea gal makeup tutorial / nightmare before christmas,"who is your favourite character from nightmare before christmas? undersea gal might be mine! this makeup is hilarious. plz enjoy!
----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------
products used:

PHOTOGRAPHY LIGHTS:
https://collabs.shop/jixola

FACE & EYES

mehron paradise makeup AQ palette
https://www.mehron.com/paradise-makeup-aq-30-color-palette/?utm_source=%7Bsource%7D&utm_medium=%7Bmedium%7D&utm_campaign=%7Bcontent%7D&gad=1&gclid=EAIaIQobChMIjNjD-fH6gQMVxCytBh1GFwQzEAAYASAEEgLVPvD_BwE

colourpop matte about hue palette
https://rstyle.me/+uMxU8bb00oavvxu5-kMhdg

urban decay 24/7 liquid liner
https://rstyle.me/+LBjK68juzkMx40bfzf2ZnA

LIPS

pacifica eyeliner “ocean”
https://rstyle.me/+AGA1taxFSUD23FfxIrdW_w

colourpop matte about hue palette
https://rstyle.me/+uMxU8bb00oavvxu5-kMhdg

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-10-16T22:14:28Z,PT11M37S,hd,2d,false,True,5557,656,0,94,public
OroPTghHIB4,pretty vampire makeup tutorial / halloween 2023,"just imagine she has fangs okay? i would wear this makeup daily honestly. i love being a little vampy.
----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------
products used:
CONTACTS
https://eyecandys.com/products/innovision-fx-solid-red-colour-contacts?_pos=3&_sid=1af0dc0f9&_ss=r&ref=JORDIDREHER 

PHOTOGRAPHY LIGHTS:
https://collabs.shop/jixola

FACE:
elf poreless putty primer 
https://rstyle.me/+8k88XdpJ-5FJaOF1JOSxxQ

kvd good apple serum foundation light 008
https://rstyle.me/+OV1NPVZZaTA1PPYv_Z-paw

pacifica concealer shade 11
https://rstyle.me/+iIwRiboaMaLvILy37rO9wg

elf contour wand light 
https://rstyle.me/+gqmLaijihHZFMSwu0I1Uug

toi beauty smoothing setting powder shade 00 (JORDI10 to save $$!)
https://toibeauty.com/products/the-smoothing-setting-powder?variant=45330877710642

melt sculpt stack
https://rstyle.me/+ayWh45l-zUiLiIVf4KUhkA

toi beauty diamond highlight (JORDI10 to save $$$)
https://toibeauty.com/products/you-glow-all-over-highlight?variant=45330277892402

EYES
kaleidos shadow quad black jasmine
https://www.kaleidosmakeup.com/collections/eyes/products/black-jasmine

mehron silver metallic powder 
https://www.mehron.com/metallic-powder/

mehron mixing liquid
https://www.mehron.com/mixing-liquid/

rare beauty mascara
https://rstyle.me/+AFCWB7imntM8MnJzoC1tvw

random lash piece

LIPS
rare beauty talented lip liner
https://rstyle.me/+AFCWB7imntM8MnJzoC1tvw

charlotte tilbury pillow talk lipstick
https://rstyle.me/+rZABT_6c7Uke3yryYp4kjw

melt cosmetics thrill lip liner
https://www.meltcosmetics.com/products/thrill-lip-pencil

mehron stage blood
https://www.mehron.com/stage-blood/

SEPTUM
https://collabs.shop/9ajv4w

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-10-12T15:38:08Z,PT10M14S,hd,2d,false,True,10174,953,0,65,public
wnyBUxte_-I,"pregnancy complications, loss, birth & moving / why i was gone","2021 was the hardest year of my entire life. grab a tissue.

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------",2023-10-10T18:45:39Z,PT23M26S,hd,2d,false,True,36165,2987,0,317,public
bl_F1CmYHXE,always have to do a clown ✨eye makeup inspired by @sincerely_hank #clown #clownmakeup,,2023-10-04T16:42:51Z,PT35S,hd,2d,false,True,55648,2688,0,25,public
Je99wsJvOTI,real spooky halloween content. can ur fingers do these things?#hypermobile #ehlersdanlossyndrome,,2023-10-02T15:36:27Z,PT56S,hd,2d,false,True,9887,705,0,53,public
_jSXnsST4gs,the babadook but she's cute makeup tutorial,"if it’s in a word or it’s in a look, you can’t get rid of the babe-a-dook! this look was so FUN! it looks complicated but i believe in you!!

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------

products used:

PHOTOGRAPHY LIGHTS:
https://collabs.shop/jixola

FACE:

elf poreless putty primer 
https://rstyle.me/+8k88XdpJ-5FJaOF1JOSxxQ

nyx sfx paint palette (discontinued- link to new paint sticks below)
white: https://rstyle.me/+75PLA5NbDC2oy1xDqxh1Zg
black: https://rstyle.me/+BC9gIgY63Nql9AnQCUJRhQ

toi beauty smoothing setting powder shade 00 (JORDI10 to save $$!)
https://toibeauty.com/products/the-smoothing-setting-powder?variant=45330877710642


EYES
nyx epic ink liner
https://rstyle.me/+yWcjDp2RYyf6R4v-Bws86Q

gxve beauty gel eyeliner spiderwebs
https://rstyle.me/+51eoFIFnZPLnn89jmy_dMQ

odens eye stone & rock palette (JORDI10 to save $$!)
https://bit.ly/3EKsCXR

likely makeup extra sliced lashes & sliced lashes (will be back soon)
https://likelymakeup.com/products/sliced?variant=32172769181755 

BROWS
elmers glue stick in the shade disappearing purple LOL
https://rstyle.me/+JSTkYK0nnLUOmJjc58Oikw

SEPTUM
https://luarjewelry.ca/products/talaoclickerhoop?_pos=4&_sid=c1f223d9b&_ss=r

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-10-01T16:39:18Z,PT18M21S,hd,2d,false,True,7843,876,0,77,public
hpqe623hTWI,lashy cat eye makeup tutorial,"lashes & liner forever. also, want to change your brow shape with no commitment? here's a quick how-to!

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------

products used:

PHOTOGRAPHY LIGHTS:
https://collabs.shop/jixola

FACE:

elf poreless putty primer 
https://rstyle.me/+8k88XdpJ-5FJaOF1JOSxxQ

charlotte tilbury beautiful skin foundation 3 neutral
https://rstyle.me/+rCu2v0R10Az479D7zRavaQ

pacifica concealer shade 11
https://rstyle.me/+iIwRiboaMaLvILy37rO9wg

charlottle tilbury contour wand
https://rstyle.me/+kYEl62mfGucGYdDH-XPK7A

melt cosmetics 777 face brush 
https://www.meltcosmetics.com/products/777-face?_pos=1&_sid=c7691c7dc&_ss=r

toi beauty liquid blush “muse” (discount code JORDI10 to save on all toi beauty!)
https://toibeauty.com/products/liquid-blush-1?variant=45500398108978

toi beauty smoothing setting powder shade 00
https://toibeauty.com/products/the-smoothing-setting-powder?variant=45330877710642

jason wu ready set matte setting powder 
https://rstyle.me/+zvK9_EC2txjGT5XSNKtswA 

colourpop flexitarian highlight
https://rstyle.me/+H9FYZhlUAbjITrwwjk25sg

colourpop freckle pen 
https://rstyle.me/+8cKQAjtoVFIJWAgES2DirA 

EYES
urban decay 24/7 ink liner
https://rstyle.me/+LBjK68juzkMx40bfzf2ZnA

gxve beauty gel eyeliner spiderwebs
https://rstyle.me/+51eoFIFnZPLnn89jmy_dMQ

odens eye stone & rock palette
https://bit.ly/3EKsCXR

rare beauty mascara 
https://rstyle.me/+AFCWB7imntM8MnJzoC1tvw

likely makeup sliced lashes (will be back soon)
https://likelymakeup.com/products/sliced?variant=32172769181755 

BROWS
elmers glue stick in the shade disappearing purple LOL
https://rstyle.me/+JSTkYK0nnLUOmJjc58Oikw

nyx brow tint pen “ash brown”
https://rstyle.me/+CuxiEoqHQnBZ96GGRbRCtA


LIPS
iconic fuller pout lip liner
https://rstyle.me/+Hq7FZbGy-6RA68Hceg4p8g

toi beauty liquid lipstick (JORDI10 to save some dollars)
https://bit.ly/45XqZSG


SEPTUM
https://luarjewelry.ca/products/talaoclickerhoop?_pos=4&_sid=c1f223d9b&_ss=r

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-09-19T21:37:28Z,PT12M20S,hd,2d,false,True,14601,1111,0,139,public
LZk_CjglwTA,makeup inspired by vivalabenny,"earphones: https://m.yowu.com/product/detail?sku=3544 (jordi for $10 off)
foundation: https://rstyle.me/+OV1NPVZZaTA1PPYv_Z-paw
concealer: https://rstyle.me/+iIwRiboaMaLvILy37rO9wg
contour: https://rstyle.me/cz-n/ew4dawdagwx
eyeliner: https://rstyle.me/+4AyGa25a3KRePXHpH4U1_A
freckles: https://rstyle.me/+8cKQAjtoVFIJWAgES2DirA
blush: https://www.meltcosmetics.com/products/honey-thief 
contacts: https://www.pinkyparadise.com/products/hana-spc-barbie-circle-black (jordidreher10 for a discount)",2023-09-13T15:03:20Z,PT50S,hd,2d,false,True,10352,1561,0,44,public
V_ViIihhp-4,spooky fall makeup tutorial,"this grungy fall makeup was real quick & easy! i love warm colours in cold weather 🍁 ✨

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------

products used:

FACE:
toi beauty glow oil (discount code JORDI10 to save on all toi beauty!)
https://toibeauty.com/products/glow-oil?variant=45330339954994

elf poreless putty primer 
https://rstyle.me/+8k88XdpJ-5FJaOF1JOSxxQ

kvd beauty good apple foundation light 008
https://rstyle.me/+OV1NPVZZaTA1PPYv_Z-paw

pacifica concealer shade 11
https://rstyle.me/+iIwRiboaMaLvILy37rO9wg

charlottle tilbury contour wand
https://rstyle.me/+kYEl62mfGucGYdDH-XPK7A

melt cosmetics 777 face brush 
https://www.meltcosmetics.com/products/777-face?_pos=1&_sid=c7691c7dc&_ss=r

milk contour stick “toasted” 
https://rstyle.me/+ft9R6iqmqWqizgcNyvKcRg

toi beauty liquid blush “beauty” & “living” (discount code JORDI10 to save on all toi beauty!)
https://toibeauty.com/products/liquid-blush-1?variant=45500398108978

toi beauty smoothing setting powder shade 00
https://toibeauty.com/products/the-smoothing-setting-powder?variant=45330877710642

jason wu ready set matte setting powder 
https://rstyle.me/+zvK9_EC2txjGT5XSNKtswA 

toi beauty glow wand “dewy glow” (“JORDI10” at checkout) 
https://toibeauty.com/products/you-glow-liquid-highlighter

colourpop flexitarian highlight
https://rstyle.me/+H9FYZhlUAbjITrwwjk25sg

colourpop freckle pen 
https://rstyle.me/+8cKQAjtoVFIJWAgES2DirA 

EYES
toi beauty essentials palette (“JORDI10” at checkout)
https://toibeauty.com/products/eyeshadow-palette-the-essentials

amazon lashes “manga b”
https://www.amazon.ca/shop/itslikelymakeup/list/17L7CJIDBZB2D?ref_=aipsflist_aipsfitslikelymakeup

rare beauty mascara 
https://rstyle.me/+AFCWB7imntM8MnJzoC1tvw

BROWS
nyx brow tint pen “ash brown”

LIPS
buxom plumping gloss
https://rstyle.me/+1XxeIUQbdGzrGIlHabUe1Q

melt matte lipstick “on the go”
https://rstyle.me/+5AMywxW4eC2dmoHNWidz_A

discontinued urban decay eyeliner

NECKLACE by regal rose
https://collabs.shop/a4ov44 (15% off with this link!)

SEPTUM
https://luarjewelry.ca/products/talaoclickerhoop?_pos=4&_sid=c1f223d9b&_ss=r

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-09-12T17:49:48Z,PT15M5S,hd,2d,false,True,17784,1598,0,160,public
h9amYSP5kgw,strawberry girl makeup therapy,"but like literally strawberry. plz enjoy this relaxing, musical makeup application video!

----------------------------------------------------------------------------------------------
don't forget to like & subscribe!
follow me on instagram:  https://www.instagram.com/jordidreher 
collabs & business: jordi@infagency.com 
----------------------------------------------------------------------------------------------

products used:

FACE:

contoured with melt sculpt stack
https://www.meltcosmetics.com/products/the-sculpt-stack

blush from toi beauty (JORDI10 for a discount!) 
https://toibeauty.com/products/liquid-blush-1?variant=45500398108978


EYES

colourpop matte about hue palette for blue & strawberries
https://rstyle.me/+uMxU8bb00oavvxu5-kMhdg

gold paint
https://rstyle.me/+5FtRuUI83yENIn_jC9geSw

white liner
https://rstyle.me/+LBjK68juzkMx40bfzf2ZnA & https://rstyle.me/+dcbUUGHzkET6Pt_y9WwpVQ

green liner (JORDI10 to save money!)
https://toibeauty.com/products/your-go-to-liquid-eyeliner?variant=45330878923058

rare beauty mascara 
https://rstyle.me/+AFCWB7imntM8MnJzoC1tvw


LIPS

lip liner
https://rstyle.me/+v6S4Fy4Hcn9_4MCVgMnb6A

SEPTUM
https://luarjewelry.ca/products/talaoclickerhoop?_pos=4&_sid=c1f223d9b&_ss=r

----------------------------------------------------------------------------------------------
music provided by epidemicsound.com
----------------------------------------------------------------------------------------------
this video is not sponsored. some products were gifted. i earn a small commission from the use of affiliate codes/links. thanks!",2023-08-30T23:08:36Z,PT5M18S,hd,2d,false,True,8985,1248,0,127,public
