video_id,title,description,published_at,duration,definition,dimension,caption,licensedContent,view_count,like_count,dislike_count,comment_count,privacy_status
eeZF7gLdlgw,10 MINUTE MAKEUP TUTORIAL *Beginner Friendly*,"In this quick 10-minute makeup tutorial, I'll show you how to achieve a flawless, easy look that you can wear every day!

I love this 10-minute makeup tutorial for beginners because it's perfect for everyday wear. This makeup routine is easy to follow and it will help you achieve a flawless, beautiful look in just 10 minutes! So don't hesitate to give this beginner-friendly makeup tutorial a try today!

P R O D U C T S   U S E D:
SKIN:
Glow Recipe Watermelon Glow Niacinamide Dew Drops Serum
https://go.magik.ly/ml/1tt0r/

FACE:
Smashbox Halo Healthy Glow Tinted Moisturizer Broad Spectrum - Dark Neutral
https://go.magik.ly/ml/1tt0s/
Saie Hydrabeam Brightening + Hydrating Under Eye Concealer - HB SIX
https://go.magik.ly/ml/1tt0t/
Rare Beauty by Selena Gomez Soft Pinch Liquid Blush - Grace
https://go.magik.ly/ml/1tt0v/
Charlotte Tilbury Refillable Airbrush Flawless Finish Brightening Powder - Tan-Deep
https://go.magik.ly/ml/1tt0w/
NYX Professional Makeup Can't Stop Won't Stop All Day Mattifying Powder - Mocha
https://go.magik.ly/ml/1tt0x/
Youthforia PREGAME SETTING SPRAY Moisturizing Skin Serum
https://go.magik.ly/ml/1tt11/

EYES:
NYX Professional Makeup Thick it Stick it! Thickening Brow Gel Mascara - Espresso
https://go.magik.ly/ml/1tt0y/
Fenty Beauty by Rihanna Hella Thicc Volumizing Mascara
https://go.magik.ly/ml/1tt0z/

LIPS:
Rare Beauty by Selena Gomez Soft Pinch Tinted Lip Oil - Hope
https://go.magik.ly/ml/1tt10/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries, please email me at alejaymanagement@yahoo.com

FTC DISCLAIMER: This video is NOT sponsored. Sponsored or not, my content is 100% honest, and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links, so if you decide to click the link and make a purchase, I do receive a small commission.",2023-05-28T00:28:46Z,PT7M29S,hd,2d,false,True,114555,2522,0,80,public
I-67XoXsBww,Eyebrow Tutorial for Beginners,,2023-05-25T22:02:08Z,PT50S,hd,2d,false,True,481552,23888,0,131,public
i4fKqoJso8Y,Baking vs Not Baking Using Setting Powder ✨,Baking vs Not Baking using Setting Powder #beauty #makeup #settingpowder,2023-05-11T21:00:17Z,PT38S,hd,2d,false,True,591993,32571,0,255,public
DerqQaHNmOA,10 New Makeup Techniques You Need To Try!!,"In this video, I'm going to show you 10 new makeup techniques that you need to try! Whether you're looking for a new makeup routine or just want to try out some new makeup tips, this video is for you!

I have a variety of different makeup techniques in this video. I hope you enjoy trying out some of these new techniques and that they help you create a life-changing makeup look!

P R O D U C T S   M E N T I O N E D:
SKIN
StriVectin Super-C Dark Circle Brightening Eye Serum
https://rstyle.me/+ZYk2HYUlW8wtQuYq4EEdWg
LANEIGE Hydro UV Defense Sunscreen Broad Spectrum SPF 50+
https://rstyle.me/+ah6tGVH-BH0elbjg7RKpYw
Milani Rose Lotion Primer - Makeup Base Face Primer, Pore Minimizing, Hydrating Make Up Primer
https://rstyle.me/+DfY3K1vbul7fd360B_cUkw

FACE:
MAKE UP FOR EVER HD Skin Undetectable Longwear Foundation
https://rstyle.me/+ABFZc08B56Q2tlu-ygbw0A
The Lip Bar Quick Conceal Caffeine Concealer 
https://rstyle.me/+kZx24Hw_f1gNAUZBwhesaQ
Milani Cheek Kiss Blush
https://rstyle.me/+2eoc23fvco6irXtRz5fJIA
Danessa Myricks Beauty Yummy Skin Blurring Balm Powder Flushed - Matte Color for Cheek & Lip
https://rstyle.me/+0OC0AO7xj569e4Limaw52g

LIPS:
FENTY BEAUTY by Rihanna Icon Velvet Liquid Lipstick
https://rstyle.me/+rkQoAXKFASDWDYfqobB9bA

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries, please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is NOT sponsored. Sponsored or not, my content is 100% honest, and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links, so if you decide to click the link and make a purchase, I do receive a small commission.",2023-05-01T01:52:34Z,PT12M6S,hd,2d,false,True,54679,2536,0,95,public
6mU60Zh0X3M,Sweat Proof Makeup No Matter How Much You Sweat!,"In this video, I will show you how to sweatproof makeup no matter how much you sweat!

I've got some amazing tips on how to make your makeup stay put even when you're working up a sweat. Whether you're a performer or an everyday person, these tips will help you keep your makeup perfect no matter what!

👇🏾All the Products Used are in the Link Below
https://liketk.it/47JJV",2023-04-28T18:24:39Z,PT38S,hd,2d,false,True,200462,13392,0,88,public
b1xB1Sg6RFU,BEGINNER Makeup Tutorial | Everything You Need!,"In this makeup tutorial, we're going to show you how to do a basic makeup look. This tutorial is perfect for beginners who want to learn how to do makeup the right way, step by step.

After watching this tutorial, you'll be able to do a basic makeup look that will look great on any occasion. We'll show you how to apply foundation, blush, mascara, and eye shadow, so you'll be ready to tackle any makeup look!

P R O D U C T S   M E N T I O N E D:
SKIN:
Essence Good Stuff! Glow Serum Primer
https://go.magik.ly/ml/1sj1m/
Pacifica Vegan Collagen Hydrating Setting Mist
https://go.magik.ly/ml/1sj1n/

FACE:
ColourPop Pretty Fresh Hyaluronic Hydrating Foundation
https://go.magik.ly/ml/1sj1p/
Makeup Revolution IRL Filter Longwear Foundation
https://go.magik.ly/ml/1sj1r/
The Lip Bar Quick Conceal Caffeine Concealer 
https://go.magik.ly/ml/1sj1w/
BLK/OPL TRUE COLOR Skin Perfecting Stick Foundation SPF 15
https://go.magik.ly/ml/1sj22/
NYX Professional Makeup Can't Stop Won't Stop All Day Mattifying Powder
https://go.magik.ly/ml/1nun0/
NYX Professional Makeup Can't Stop Won't Stop All Day Mattifying Powder
https://go.magik.ly/ml/1sj24/
Black Radiance Artisan Color Baked Blush
https://go.magik.ly/ml/1sj25/

TOOLS:
Morphe M6 Pro Flat Dense Buffer Brush
https://go.magik.ly/ml/1sj1t/
e.l.f. Total Face Sponge
https://go.magik.ly/ml/1sjxs/
MORPHE FILTER EFFECT BRUSH & SPONGE DUO
https://go.magik.ly/ml/1sj1x/

EYES:
NYX Professional Makeup Thick it Stick it! Thickening Brow Gel Mascara
https://go.magik.ly/ml/1sj27/
Milani Weekend Brow Pen
https://go.magik.ly/ml/1l29r/

LIPS:
Buxom Power Line Plumping Lip Liner
https://go.magik.ly/ml/1sj29/
NYX Professional Makeup Butter Gloss Non-Sticky Lip Gloss
https://go.magik.ly/ml/1s5as/

Jewelry I wear
https://go.magik.ly/ml/1wq60/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries, please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is NOT sponsored. Sponsored or not, my content is 100% honest, and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links, so if you decide to click the link and make a purchase, I do receive a small commission.",2023-04-10T00:24:28Z,PT14M16S,hd,2d,false,True,1127800,23653,0,428,public
PHXZ4n8lWI0,DRUGSTORE Makeup That’s BETTER Than HIGH END ✨,"If you're looking for makeup that's better than high-end brands, then you need to check out the drugstore! In this video, I'm sharing with you some of my favorite drugstore makeup products that are better than high-end makeup products. Thank you to Walmart (Walmart.com) for sponsoring this video! Check out their PRODUCTS below #WalmartPartner #IYWYK #Walmart #Ad #Sponsored @Walmart #MagicLinks @MagicLinks

From budget-friendly makeup to makeup that's perfect for everyday wear, these products are worth checking out! So if you're looking for the perfect makeup deal, then look no further than the drugstore!

P R O D U C T S   M E N T I O N E D:
Rebels Refinery Natural Summer Citrus and Cucumber Melon Cactus Lip Balm,
https://go.magik.ly/ml/1sb22/
NYX Professional Makeup Butter Gloss, Non-Sticky Lip Gloss, Madeleine
https://go.magik.ly/ml/1sb24/
ITK Broad Spectrum SPF 30 Sunscreen Setting Mist with Vitamin E | Reef Safe,
https://go.magik.ly/ml/1sb25/
L'Oreal Paris Studio Secrets Professional Magic Perfecting Base Face Primer
https://go.magik.ly/ml/1sb29/
e.l.f. Cosmetics Total Face Sponge, Multi Sided,
https://go.magik.ly/ml/1sb2d/
L'Oreal Paris True Match Super-Blendable Foundation, W8 Warm Medium Deep,
https://go.magik.ly/ml/1sb28/
Milani Conceal + Perfect Liquid Contour, Honey
https://go.magik.ly/ml/1sb2h/
Wet N Wild Photo Focus Loose Setting Powder, Translucent
https://go.magik.ly/ml/1sb2j/
Nyx Professional Makeup Sweet Cheeks Soft Cheek Tint, Baby Doll
https://go.magik.ly/ml/1sb2k/
Makeup Revolution Bright Light Highlighter Wand - Strobe Champagne
https://go.magik.ly/ml/1sb2m/

EYES
NYX Professional Makeup Thick it Stick it Thickening Brow Gel, Espresso
https://go.magik.ly/ml/1sb2o/
Milani Eyeshadow Primer, Nude
https://go.magik.ly/ml/1sb2p/
Milani Gilded Mini Eyeshadow Palette, Whiskey Business
https://go.magik.ly/ml/1sb2r/
NYX Professional Makeup Epic Wear Liquid Liner, Long-Lasting Waterproof Liquid Eyeliner, Black
https://go.magik.ly/ml/1sb2s/
Essence Cosmetics Princess False Lash Effect Mascara, Gluten & Cruelty Free
https://go.magik.ly/ml/1sb2t/
KISS Ever EZ Lashes - Multipack 01
https://go.magik.ly/ml/1sb2w/

LIPS
NYX Professional Makeup Suede Matte Lip Liner, velvet smooth matte finish, 
https://go.magik.ly/ml/1sb2y/
Milani Color Fetish Matte Lipstick, Pleasurehttps:
//go.magik.ly/ml/1sb31/
NYX Professional Makeup Butter Gloss, Non-Sticky Lip Gloss, Madeleine
https://go.magik.ly/ml/1sb33/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries, please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is sponsored by Walmart. Sponsored or not, my content is 100% honest, and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links, so if you decide to click the link and make a purchase, I do receive a small commission.",2023-03-31T01:38:15Z,PT15M43S,hd,2d,false,True,85626,2413,0,89,public
I_OLp97LhC8,MAKEUP BRUSHES FOR BEGINNERS 😍✨,"Makeup Brushes for Beginners + What To Use Them For ✨😌

Here are all the brushes mentioned:
1. @morphebrushes M439 Deluxe Buffer Brush - Foundation
https://go.magik.ly/ml/1raiq/
2. @realtechniques Everyday Essentials Makeup Brush Set - Concealer, Contour, and Powder Blush
https://go.magik.ly/ml/1rrli/
3. @elfcosmetics Ultimate Blending Brush - Cream Blush
https://go.magik.ly/ml/1rrlj/
4. Pimoys 6 Pieces Powder Puff - Amazon
https://amzn.to/3mJVMAD
5. @morphebrushes M501 Brush
https://go.magik.ly/ml/1rrlk/

#beauty #makeup #makeuptutorial #makeubrushes #shorts #makeupshorts",2023-03-23T21:00:15Z,PT26S,hd,2d,false,True,127387,9009,0,74,public
fvYo3oJ-Rzw,Viral TikTok MAKEUP HACKS That Actually Work!!!,"In this video, I'm going to show you some of the best viral TikTok makeup hacks that actually work.  Today's video is sponsored by BoxyCharm. Click now to unbox your beauty with BoxyCharm.  https://boxycharm.ipsy.com/?sid=Boxy_Creator-IG_Web_New_US_Nonbrnd&cid=creatorname:AleJay_date:0323_posting:stories_gift:none #boxycharmpartner #boxycharm @boxycharm 

TikTok is one of the most popular social media apps on the planet, and for good reason: there are always new makeup tutorials waiting for you. In this video, I'm going to show you how to get the look you want without spending a fortune

P R O D U C T S   M E N T I O N E D:
Fenty Skin Pre-Show Glow Instant Retexturizing 10% AHA Treatment + Reusable Applicator
https://go.magik.ly/ml/1s1dm/
ColourPop Pretty Fresh Hyaluronic Hydrating Foundation
https://go.magik.ly/ml/1s1dj/
Ace Beaute Ultimate Sculpt Face Palette
https://go.magik.ly/ml/1s1dn/
Iconic London Multi-Use Lip and Cheek Palette
https://go.magik.ly/ml/1s1dq/
Lazy Eyeshadow Stamp Crease Silicon Eye Shadow
https://amzn.to/3LHfwPL

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries, please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is sponsored by BoxyCharm. Sponsored or not, my content is 100% honest, and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links, so if you decide to click the link and make a purchase, I do receive a small commission.",2023-03-22T00:52:28Z,PT15M22S,hd,2d,false,True,21744,833,0,44,public
iAVEjZU3w8s,How to Prep Your Skin Before Makeup ✨,"How to Properly Prep Your Skin Before Makeup ✨ #makeup #beauty #makeupbase #makeuptutorial 

Products Used:
@elemis Dynamic Resurfacing Facial Pads
https://go.magik.ly/ml/1rrkt/
@neutrogena Hydro Boost Glow Primer Serum
https://go.magik.ly/ml/1rrku/
@laneige Hydro UV Defense Sunscreen
https://go.magik.ly/ml/1rrkv/
@milkmakeup Hydro Grip Setting Spray
https://go.magik.ly/ml/1rrkw/",2023-03-17T21:00:31Z,PT33S,hd,2d,false,True,482557,22485,0,193,public
CQ1JI4FRSg8,Drugstore Makeup Dupes for High End Makeup 💄 ✨,"In this video, I'm going to show you drugstore makeup dupes for high end makeup. If you're looking for a cheap and easy way to duplicate the look of high end makeup, then this video is for you! This video is sponsored by Nova Beauty https://influencer.fashionnova.com/alejayofficial #NovaBeauty  #FashionNova

From foundation to eyeshadows, I'm going to show you all of the makeup products you need to duplicate the look of high end makeup. whether you're a beginner or a makeup expert, this video is a great way to save money and look great at the same time!

P R O D U C T S   M E N T I O N E D:
SKIN:
MILK MAKEUP Hydro Grip Hydrating Makeup Primer
https://go.magik.ly/ml/1rkwc/
Hard Candy, Sheer Envy Primer, Hydrating + 12 Hour Makeup Grip
https://go.magik.ly/ml/1rkwd/

MAC Prep + Prime Fix+ Primer and Setting Spray
https://go.magik.ly/ml/1rkwf/
Milani Make It Last Setting Spray Prime + Correct + Set
https://go.magik.ly/ml/1rkwg/

FACE:
BOBBI BROWN Skin Long-Wear Weightless Foundation SPF 15
https://go.magik.ly/ml/1rkwh/
Revlon ColorStay Face Makeup Full Coverage with Matte Finish, 440 Mahogany
https://go.magik.ly/ml/1rkwj/

Kosas Revealer Super Creamy + Brightening Concealer and Daytime Eye Cream
https://go.magik.ly/ml/1rkwk/
NYX Professional Makeup Wonder Stick Cream Highlight & Contour Stick
https://go.magik.ly/ml/1rkwl/

Westman Atelier Baby Cheeks Lip + Cheek Cream Blush Stick
https://go.magik.ly/ml/1rkwm/
Milani Cheek Kiss Cream Blush
https://go.magik.ly/ml/1rkwn/

Charlotte Tilbury Airbrush Flawless Finish Setting Powder
https://go.magik.ly/ml/1rkws/
NYX Professional Makeup
Can't Stop Won't Stop All Day Mattifying Powder
https://go.magik.ly/ml/1rkwu/

MILK MAKEUP Hydro Grip Hydrating Makeup Primer
https://go.magik.ly/ml/1rkwc/
Milani Make It Last Setting Spray Prime + Correct + Set
https://go.magik.ly/ml/1rkwg/
 
EYES:
Brow Pen - Ebony
https://go.magik.ly/ml/1rkxz/
Milani Weekend Brow Pen
https://go.magik.ly/ml/1rkx2/

Urban Decay Eyeshadow Primer Potion
https://go.magik.ly/ml/1rkx2/
L'Oreal Paris Telescopic Original Mascara 
https://go.magik.ly/ml/1rkxd/

Kiss So Wispy 5 pair lashes #11, multipack
https://go.magik.ly/ml/1r3lh/

Charlotte Tilbury Matte Beauty Blush Wands
https://go.magik.ly/ml/1rkxj/
Makeup Revolution Bright Light Highlighter
https://go.magik.ly/ml/1rkxl/

Rare Beauty by Selena Gomez Kind Words Lip Liner
https://go.magik.ly/ml/1rkxn/
NOVABEAUTY 2 in 1 Snatched Lip Liner - Brown 02
https://go.magik.ly/ml/1rkxo/

CLINIQUE Almost Lipstick
https://go.magik.ly/ml/1rkxt/
e.l.f. Cosmetics Hydrating Core Lip Shine
https://go.magik.ly/ml/1rkxr/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is sponsored by Nova Beauty. Sponsored or not, my content is 100% honest and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links so if you decide to click the link and make a purchase, I do receive a small commission.",2023-03-05T01:46:47Z,PT19M48S,hd,2d,false,True,37663,1257,0,46,public
5iNBR2Kl6xs,SEPHORA HAUL: Makeup Products Worth the Splurge,"In this video, I'm sharing my latest Sephora haul. From new makeup to makeup worth your money, this video has it all!

If you're looking for some of the best makeup products out there, be sure to check out my latest Sephora haul! From new makeup to makeup that's worth your money, this haul has it all! I've included products from high-end brands like NARS and Sephora Collection, so you can find the perfect makeup for your needs. Thanks for watching!

P R O D U C T S   M E N T I O N E D:
Pore Eclipse Mattifying + Blurring Makeup Primer
https://go.magik.ly/ml/1rao2/
Rare Beauty Soft Pinch Liquid Blush
https://go.magik.ly/ml/1rao4/
Charlotte Tilbury Airbrush Flawless Finish Setting Powder
https://go.magik.ly/ml/1rao6/
ILIA True Skin Serum Concealer with Vitamin C
https://go.magik.ly/ml/1rao9/
Rare Beauty Positive Light Silky Touch Highlighter
https://go.magik.ly/ml/1raoa/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is NOT sponsored. Sponsored or not, my content is 100% honest and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links so if you decide to click the link and make a purchase, I do receive a small commission.",2023-02-25T22:00:01Z,PT44S,hd,2d,false,True,241435,10445,0,23,public
OJgI1_7S2tw,Drugstore MAKEUP STARTER KIT for Beginners 2023,"In this video, I'm going to show you how to create a drugstore makeup starter kit that you can use to get started with makeup!

This makeup starter kit is perfect for beginners, and we'll show you how to create different looks using the basic products in the kit. Whether you're new to makeup or just want to make some beginner-friendly choices, this kit will help you get started!

P R O D U C T S   M E N T I O N E D:
SKIN PREP:
Hard Candy, Sheer Envy Primer, Hydrating
https://go.magik.ly/ml/1rahl/
NYX Professional Makeup Bare With Me
https://go.magik.ly/ml/1raho/
Hard Candy, Sheer Envy Setting Spray, 12+ Hr Long Wear
https://go.magik.ly/ml/1rahq/

FOUNDATION:
Revlon ColorStay Liquid Makeup (Combination/Oily Skin)
https://go.magik.ly/ml/1rahs/
L'Oreal Paris True Match Super-Blendable Liquid Foundation (Oily Skin)
https://go.magik.ly/ml/1rahv/
ColourPop Pretty Fresh Hyaluronic Hydrating Foundation (Dry Skin)
https://go.magik.ly/ml/1r1ds/

CONCEALER:
L'Oréal Infallible Full Wear Waterproof Concealer (Full Coverage)
https://go.magik.ly/ml/1rai0/
NYX Professional Makeup Bare With Me
https://go.magik.ly/ml/1jc6l/
e.l.f. Cosmetics Hydrating Camo Concealer
https://go.magik.ly/ml/1rai5/

TOOLS: 
e.l.f. Cosmetics Precision Sponge Trio
https://go.magik.ly/ml/1r4e0/
Real Techniques Foundation Makeup Brush
https://go.magik.ly/ml/1raif/
Morphe M439 Deluxe Buffer Complexion Brush
https://go.magik.ly/ml/1raiq/

CONTOUR:
BLK/OPL Tru Color Skin Perfecting Stick Foundation - Cafe Au Bae
https://go.magik.ly/ml/1r4e4/
Thread Face It Complexion Stick
https://go.magik.ly/ml/1raia/

SETTING POWDER:
Wet n Wild Photo Focus Loose Setting Powder - Banana
https://go.magik.ly/ml/1raij/
NYX Professional Makeup Can't Stop Won't Stop Mattifying Powder - Mocha
https://go.magik.ly/ml/1rain/

BROWS:
NYX Thick it Stick it! Thickening Brow Gel Mascara - Espresso
https://go.magik.ly/ml/1rair/
Milani Weekend Brow Pen - Espresso
https://go.magik.ly/ml/1rais/

EYESHADOW:
e.l.f. Shadow Lock Eyelid Primer Sheer
https://go.magik.ly/ml/1raiu/
Milani Gilded Mini Eyeshadow Palette
https://go.magik.ly/ml/1raiw/
L'Oreal Paris Telescopic Lift Volumizing Mascara 
https://go.magik.ly/ml/1raj2/

BLUSH:
Beauty Bakerie Bite Size Snackaroons Blush
https://go.magik.ly/ml/1rajb/

LIPS:
NYX Suede Matte Velvet Vegan Lip Liner - Espresso
https://go.magik.ly/ml/1r4em/
NYX Professional Makeup's Butter Lip Glosses
https://go.magik.ly/ml/1rajh/

A F F I L I A T E   C O D E S:
Propa Beauty: Code ""ALEJAY"" for 15% Off
https://www.propabeauty.com/
Ace Beaute:  Code ""ALEJAY"" for 10% Off
https://www.acebeaute.com/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is NOT sponsored. Sponsored or not, my content is 100% honest and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links so if you decide to click the link and make a purchase, I do receive a small commission.",2023-02-22T02:14:15Z,PT17M12S,hd,2d,false,True,160766,5194,0,195,public
7BaqKJ3tuHY,This Makeup Starter Kit is Perfect for Beginners! ✨,"Are you a makeup beginner? Don't worry, I've got you covered! In this makeup starter kit, you'll get everything you need to start beautifying your face. From foundation to eyeshadows to lipsticks, this kit has it all!

This makeup starter kit is perfect for beginners who want to start off on the right foot. It's got everything you need to start dressing your face the right way and looking great! Whether you're a beginner or a makeup veteran, this kit is perfect for you!

P R O D U C T S   M E N T I O N E D:
e.l.f. Cosmetics Poreless Putty Primer
https://go.magik.ly/ml/1r4dy/
Revlon Colorstay Foundation 
https://go.magik.ly/ml/1r4dz/
e.l.f. Cosmetics Precision Sponge Trio
https://go.magik.ly/ml/1r4e0/
Maybelline Super Stay Full Coverage Concealer
https://go.magik.ly/ml/1r4e2/
BLK/OPL Tru Color Skin Perfecting Stick Foundation
https://go.magik.ly/ml/1r4e4/
Milani Cheek Kiss Cream Blush - Blushing Berry
https://go.magik.ly/ml/1r4e6/
Wet n Wild Photo Focus Loose Setting Powder - Banana
https://go.magik.ly/ml/1r4e7/
Milani Weekend Brow Pen - Espresso
https://go.magik.ly/ml/1r3lc/
L'Oréal Telescopic Lift Washable Mascara - Blackest Black
https://go.magik.ly/ml/1r4ef/
e.l.f. Baked Highlighter - Apricot
https://amzn.to/3YymBWy
CoverGirl Clean Fresh Skincare Priming Glow Face Mist
https://go.magik.ly/ml/1r4eg/
NYX Suede Matte Velvet Vegan Lip Liner - Espresso
https://go.magik.ly/ml/1r4em/
Revlon Super Lustrous Glass Shine Lipstick - Rum Raisin
https://go.magik.ly/ml/1r4eo/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is NOT sponsored. Sponsored or not, my content is 100% honest and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links so if you decide to click the link and make a purchase, I do receive a small commission.",2023-02-15T22:00:03Z,PT43S,hd,2d,false,True,956275,50658,0,367,public
FJK80M9jjIk,BEST DRUGSTORE FOUNDATIONS OF 2023,"If you're looking for the best drugstore foundations, then you need to check out these 2023 winners! . Today's video is sponsored by Ana Luisa. Definitely check out Ana Luisa https://shop.analuisa.com/wy-alejay and get matching jewelry with your BFF because when you buy one, the second piece is now 50% off ❤️ If you see this video after the sale has ended, I still have a 20% off discount code available ALEJAY20. I know you and your loved ones will adore them! #analuisany

In this video, we're sharing the best drugstore foundations of the year. From oil free to natural to long wearing, these foundations are perfect for anyone looking for a foundation that will look great and stay in place all day. So what are you waiting for? Try out these foundations today!

P R O D U C T S   M E N T I O N E D:
L'Oréal True Match Super-Blendable Foundation - W10.5
https://go.magik.ly/ml/1r1dp/
Revlon Liquid Foundation by Revlon, ColorStay -- 500 Walnut
https://go.magik.ly/ml/1r1dq/
ColourPop Pretty Fresh Hyaluronic Hydrating Foundation - 190W
https://go.magik.ly/ml/1r1ds/
Neutrogena Sensitive Skin Serum Foundation - 
https://go.magik.ly/ml/1r1dv/
NYX Professional Makeup Can't Stop Won't Stop 24HR Foundation - Sienna
https://go.magik.ly/ml/1r1dt/
Juvia's Place I am Magic Natural Radiance Foundation - Burkina
https://go.magik.ly/ml/1r1du/

A F F I L I A T E   C O D E S:
Propa Beauty: Code ""ALEJAY"" for 15% Off
https://www.propabeauty.com/
Ace Beaute:  Code ""ALEJAY"" for 10% Off
https://www.acebeaute.com/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is sponsored by Ana Luisa. Sponsored or not, my content is 100% honest and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links so if you decide to click the link and make a purchase, I do receive a small commission.",2023-02-12T01:00:10Z,PT8M54S,hd,2d,false,True,38923,1172,0,54,public
5pRkkkNyi1M,*NEW* Makeup Tips & Techniques to Try in 2023,"Makeup is one of the most important aspects of beauty, and the trends for makeup in 2023 are going to be amazing! Thank you Peripera for sponsoring this video! Peripera will be 20% from 2/6-2/12!  https://amzn.to/3DIMLxl

In this video, I'll be sharing some makeup tips and techniques that you can try in 2023. From matte lipstick to smokey eyes, we've got you covered with our makeup tips for 2023. Whether you're just starting out or you're a makeup veteran, we've got tips for you! Check out this video to see how you can make your makeup look even better in 2023!

P R O D U C T S   M E N T I O N E D:
LIPS:
Ink The Velvet 17 Rosy Nude Lip Tint
 https://amzn.to/3DIMLxl
Ink The Velvet Lip Liner Kit
 https://amzn.to/3YoyzSg
Ink Glasting Gloss
 https://amzn.to/3Y4hI7d

SKIN:
d'Alba Italian White Truffle First Spray Serum 
https://amzn.to/3x50tac

FACE:
Fashion Fair SkinFlex Stick Foundation - Chocolate Darling
https://go.magik.ly/ml/1qxpn/
Kaja Don't Settle Concealer - 11 Cocoa Macaroon 
https://go.magik.ly/ml/1qxpp/
Maybelline Super Stay Full Coverage - Tan 45
https://go.magik.ly/ml/1qxpr/
Makeup by Mario SurrealSkin Liquid Foundation - 21W
https://go.magik.ly/ml/1r0le/
Black Radiance True Complexion Loose Setting Powder - Honey Moon 
https://go.magik.ly/ml/1r0lk/

EYES:
KISS Ever EZ Lashes - Multipack 01
https://go.magik.ly/ml/1r0lq/

TOOLS:
Morphe Filter Effect Brush & Sponge Duo
https://go.magik.ly/ml/1qxpj/
e.l.f. Cosmetics Precision Sponge Trio
https://go.magik.ly/ml/1r0lg/
e.l.f. Halo Glow Powder Puff
https://go.magik.ly/ml/1r0ll/

A F F I L I A T E   C O D E S:
Propa Beauty: Code ""ALEJAY"" for 15% Off
https://www.propabeauty.com/
Ace Beaute:  Code ""ALEJAY"" for 10% Off
https://www.acebeaute.com/

S O C I A L  M E D I A:
Instagram: @alejayofficial
Twitter: @alejayofficial
Facebook: @alejayofficial
TikTok: @alejayofficial

B U S I N E S S:
For business inquiries please email me at nicole.herrera@thedigitalbrandarchitects

FTC DISCLAIMER: This video is sponsored by Peripera. Sponsored or not, my content is 100% honest and I always provide my genuine thoughts on ALL products. Some of these links are affiliate links so if you decide to click the link and make a purchase, I do receive a small commission.",2023-02-08T02:00:01Z,PT14M41S,hd,2d,false,True,54265,1907,0,83,public
